run,id,drug_name,fact_type,extraction_method,extraction_confidence,governance_status,consensus_achieved,target_kb,condition_name,meddra_pt,meddra_name,meddra_soc_name,frequency,severity,interactant_name,clinical_effect,mechanism,fda_category,lab_name,ndc_code,strength,source_section_id,created_at
BASELINE,fd839a57-b1e6-4738-88c6-154b8670929e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-1,"Canada, M9L 1T9",,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:03:18.039441+00
BASELINE,a4d3f59c-3e85-4a53-a62a-d5d844a2072f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Stroke (fatal/nonfatal),,,,"",CRITICAL,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.057449+00
BASELINE,8ead8baf-2c97-4096-b976-0035fa4498e1,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Death,,,,"",CRITICAL,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.083133+00
BASELINE,48407521-cc3d-4fe5-a0d1-1f57c99a3667,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Losartan,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:30.612625+00
BASELINE,6a35d3dc-63c2-4c2b-b33e-e6aa5afc1e65,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,ESRD,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.080927+00
BASELINE,bf20656e-2e17-4aaf-babf-810a5c9e29cd,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nausea,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.671112+00
BASELINE,3f008f63-94c3-492a-8a6f-f92187259d0c,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Doubling of Serum Creatinine, ESRD and Death Occurring as a First Event",,,,"",CRITICAL,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.075206+00
BASELINE,da7ff0fb-10df-4473-b6a2-ef73de6c6e3c,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Doubling of Serum Creatinine,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.078272+00
BASELINE,75d37662-ccd9-48d7-9e9c-0a64c9784f03,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dyspepsia,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.668153+00
BASELINE,23e32fc7-8028-4c5b-aa95-f02ca08117b1,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Urinary tract infection,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.665422+00
BASELINE,085a290b-d004-4364-a39e-a9c4b838f987,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Pain in extremity,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.662425+00
BASELINE,cc9623d2-c46a-4e4d-a452-103a2cf0faa5,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Losartan Potassium,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.045029+00
BASELINE,517d6a8d-92cb-44ea-a353-5bd43471a744,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Components of Primary Composite Endpoint (as a first event),,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.047936+00
BASELINE,9b8fc853-a02a-400f-869a-b79c62c090bf,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Stroke (nonfatal),,,,"",CRITICAL,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.050612+00
BASELINE,a2c2c3c8-c4ac-4d8f-8324-2daed9ed15e7,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,CV death,,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:52.380137+00
BASELINE,e50dda55-40e5-4fb4-b3d6-a67e1919927e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Overall Incidence of Doubling of Serum Creatinine, ESRD and Death",,,,"",CRITICAL,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.087057+00
BASELINE,c740a95a-461a-4238-8660-fe6cf6cdf2e3,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,No. of Patients,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.090365+00
BASELINE,91f2f4c8-6d12-4dbe-8b3f-9ea6c150c658,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Overall Results,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.092447+00
BASELINE,82f3c202-8c3b-4317-b545-3735f535d8e1,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Gender,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.095595+00
BASELINE,10980787-54f5-4b3d-85e3-70a619e08309,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Female,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.097441+00
BASELINE,32f035b1-baf4-463c-b91b-10fbd5c487a7,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Male,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.100777+00
BASELINE,e8eb33f3-c9a9-4845-80ac-b847f612ff42,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Stroke,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:52.382643+00
BASELINE,7ee45809-44e7-4299-83d0-6504e62f1ed9,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Death,,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:52.392378+00
BASELINE,d8f20acd-a582-4f8e-a03a-82a4a18e0c42,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Intraocular bleeding with significant loss of vision,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.810288+00
BASELINE,c54a6a8a-eeef-49ef-b0ae-fb625c24d552,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Race,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.104737+00
BASELINE,3df57c0a-66a8-400c-8fc6-56ac3dd87ade,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Asian,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.108381+00
BASELINE,6b70bfc7-df99-4df8-9b3a-b9e66a3489cf,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Black,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.110875+00
BASELINE,cbc5bfaf-e527-4797-98b0-35e803365f85,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hispanic,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.114115+00
BASELINE,ff62b995-0df3-460d-be76-65e24e3cdb70,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,White,,,,"",MEDIUM,,,,,,,,976ebf7f-090d-43b5-a113-6d6c584ed874,2026-02-12 15:05:40.116805+00
BASELINE,6f102abb-1a94-45f8-bf58-031970427d7e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Epilepsy,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:05:40.174002+00
BASELINE,06c47612-de91-4509-8d95-38c5fe362b47,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Psychiatric,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:05:40.176098+00
BASELINE,89331b46-3502-408c-82e1-53d7c4b66db3,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Other,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:05:40.177736+00
BASELINE,762fdbc6-e7d6-49a9-bd97-9d67bd28b82d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Abdominal pain,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.573476+00
BASELINE,c56a7fbb-108c-4472-89f9-de2950f1c62b,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Digestive System,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.576456+00
BASELINE,a0db0e86-6e80-403c-a5af-7c0384a172b0,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Requiring 2–3 units of blood,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.812666+00
BASELINE,0ee8ce8a-709a-4c38-9e8f-67f464948dc5,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hemorrhagic stroke,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.815218+00
BASELINE,3a1c63c9-fee5-4474-8c73-e837ce2ba1a0,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Non-fatal MINon-fatal MI and non-fatal stroke exclude patients who died (of any cause),,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:52.395071+00
BASELINE,7db33654-39cb-4fbd-9eb7-81db1c337787,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Upper Respiratory Infection,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.937458+00
BASELINE,596b4dd8-42e5-4b0b-ac39-afa96445cb91,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nausea,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.930689+00
BASELINE,7242f678-d2b6-422e-9ead-51b30e935c9f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Diarrhea,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.578923+00
BASELINE,08409685-b2de-46b9-81e8-8048886e171d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dry mouth,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.58107+00
BASELINE,b7d8b82c-2af8-49f2-8b82-483e61ff6f46,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Constipation,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.584556+00
BASELINE,f1e5373e-be7a-48ea-87e0-cb70686a60ab,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nausea,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.587239+00
BASELINE,86de6f36-b22a-4ac7-88e2-93f752611cee,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Mortality + all hospitalization,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:09:02.958327+00
BASELINE,09de059e-fd04-447b-aee0-015ef2cb40bd,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Cardiovascular death,,,,"",CRITICAL,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:09:02.96146+00
BASELINE,bab9c61a-8d81-4ed6-89dd-007d3d292823,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Sudden death 
       Death due to circulatory failure 
       Death due to stroke",,,,"",CRITICAL,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:09:02.963762+00
BASELINE,9fb887b3-8f5f-4d30-b352-75042a4a7485,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Diarrhea,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.927851+00
BASELINE,6bd94807-c165-434c-8a42-1210965c7d9c,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dyspepsia,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.9577+00
BASELINE,8ca9f11d-8270-4aa0-b99a-561259ce8fe9,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Vomiting,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.953662+00
BASELINE,498d786a-67f9-4ed6-aa9a-06603720e6c7,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hypotension,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.950035+00
BASELINE,0233e9be-7d85-4002-b1e7-2f7b8492db3f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Paresthesia,,,,"",MEDIUM,,,,,,,,a0c1fea6-21a5-4155-bc78-692d5028b875,2026-02-12 15:02:26.94737+00
BASELINE,2e890dc3-9e87-42e8-8125-1fb73d77e4b3,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Other noncerebral bleeding (non-major),,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.818345+00
BASELINE,8a639029-5263-425f-85f2-bdb3a30306e3,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Any noncerebral bleeding,,,,"",MEDIUM,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:45.820923+00
BASELINE,a8a8836a-1f23-4a28-9b2e-b8a367b13a39,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Diarrhea,,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-12 15:02:54.660067+00
BASELINE,9b1c3c27-bba7-4b28-a673-d343c57ac489,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Vomiting,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.59024+00
BASELINE,4ff29233-0473-43d8-a17c-4fd81c0522ce,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Flatulence,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.592349+00
BASELINE,a5f5fccc-c179-4fd3-ba39-01fa0466224c,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Metabolic and Nutritional Disorders,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.595382+00
BASELINE,371589b5-3d0f-4af0-9ab4-5681c2e3db26,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Peripheral edema,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.598652+00
BASELINE,2bd6bcc5-1fed-47de-8cca-485942914317,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Mortality,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:09:02.968211+00
BASELINE,30e37dec-0db2-4edb-97e8-2d6cb49bf2dc,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Body System/ Adverse Event,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.194782+00
BASELINE,3168c9a7-8ef8-4d16-ba47-362297027281,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Central Nervous System
                                      Dizziness 
       Headache",,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.199061+00
BASELINE,bc29a251-0443-4d3d-a83b-b305d45a6296,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Gastrointestinal
                                      Diarrhea 
       Nausea 
       Vomiting",,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.201562+00
BASELINE,8fbf94c0-baa5-4097-a4fd-816d1e39d6f4,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Fracture,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.715113+00
BASELINE,247026ca-5b16-4901-8c4f-89ffd11cef6f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nystagmus,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.720023+00
BASELINE,5dbb821c-ebe3-4262-b2f1-7a108ba22509,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Tremor,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.722725+00
BASELINE,96895c82-61e0-424b-9317-b1e403a838d2,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nervousness,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.726168+00
BASELINE,e5813e5e-a476-4d50-b9b0-c21bf67e0155,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Musculoskeletal
                                      Arthralgia",,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.205083+00
BASELINE,3bf88eeb-91ba-4f7c-9c2f-5f6f1b3d752f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hematologic,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.240071+00
BASELINE,4dab4a5f-de96-4ec6-a7c1-49a4f1ceb91d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Thrombocytopenia,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.242048+00
BASELINE,65e85896-f8d3-4c5f-86bd-098d8b3fac3f,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Metabolic,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.251175+00
BASELINE,319f423c-857f-4948-b1ee-b67fad3b0fc5,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,"Vision
                                      Vision abnormal",,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.208012+00
BASELINE,b71617f3-bdda-4ad0-9a9f-54b8a3dd6d54,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Weight gain,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.60134+00
BASELINE,ed6bdbe8-b6c3-4b14-99af-75f9f92cce80,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Hyperglycemia,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.604068+00
BASELINE,14a08109-47b7-453c-9b91-e92485bb9efb,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Nervous System,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.606117+00
BASELINE,1cf1ea9e-d4ed-432c-aa22-e9275be7ab71,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Dizziness,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.608577+00
BASELINE,bdced55f-8e3b-4b11-8ef6-d9ef503c7d24,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Cardiovascular,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.211017+00
BASELINE,bfccacf1-195f-45dd-8809-fa7db0584b08,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Bradycardia,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.214132+00
BASELINE,a4b8a8d8-4eb0-447c-b10e-f75dd65ac73e,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Postural hypotension,,,,"",MEDIUM,,,,,,,,73af16bc-42dd-4c66-aba0-881eac77d1fa,2026-02-12 15:08:28.216799+00
BASELINE,5a6dfba1-8ddc-417e-b2de-683a1da022cd,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Non-fatal Stroke,,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:52.39757+00
BASELINE,f11dd098-4f1c-43e5-b1ff-c17995737c1d,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Somnolence,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.61171+00
BASELINE,bfb9975d-49f7-4885-9241-eaa554c1aeee,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Ataxia,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.614848+00
BASELINE,32781bc8-a254-4ef5-8e46-341f7430f441,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Thinking abnormal,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.617797+00
BASELINE,31cdc8a2-471b-4a7c-a3bb-1f6b2ebcb4f1,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Abnormal gait,,,,"",MEDIUM,,,,,,,,fb7decdd-7d2c-44c8-ad68-965dced6beeb,2026-02-12 15:06:13.619811+00
BASELINE,ee26a07b-275a-444d-a5e3-6aa0a5c4b89a,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,Ischemic stroke (fatal or not),,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:54.039743+00
BASELINE,24451863-137d-4ccb-b2ce-0ed9da5b5fef,"",SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,PENDING_REVIEW,t,KB-4,MI (fatal or not),,,,"",CRITICAL,,,,,,,,425e7871-147a-4d56-89e9-621095f37e6d,2026-02-12 15:06:54.043607+00
